iter	Logloss
129	0.07221581409
130	0.07177183557
131	0.07133553883
132	0.07090495838
133	0.07047041051
134	0.07005448056
135	0.06581428346
136	0.06540043118
137	0.0650165389
138	0.06465831178
139	0.06426348846
140	0.06390657667
141	0.06354258744
142	0.06318448752
143	0.06282948965
144	0.06145	0.0677145	0.06146	0.067146	0.061147	0.066147	0.061148	0.066148	0.061149	0.066149	0.060150	0.06574902102
151	0.06536737237
152	0.06500385603
153	0.06461318196
154	0.06426031295
155	0.06392752843
156	0.06356617942
157	0.06322598853
158	0.06289231682
159	0.06255473594
160	0.06223430976
161	0.06190644221
162	0.06158657423
163	0.0612458615
164	0.06089746067
165	0.06058469262
166	0.06028195352
167	0.05998444194
168	0.0596809518
169	0.05936756003
170	0.05908888828
171	0.05878870892
172	0.05848913796
173	0.05820945558
174	0.05792784142
175	0.05764824286
176	0.05715381561
177	0.05687885542
178	0.05660521392
179	0.05633750213
180	0.05606812845
181	0.05579473881
182	0.05553858709
183	0.05528708212
184	0.05468728344
185	0.05444450235
186	0.05418799778
187	0.05394175101
188	0.05144959222
189	0.05122307559
190	0.05099700748
191	0.05077923483
192	0.05056592666
193	0.05030227058
194	0.0500861886
195	0.04987299517
196	0.04947332716
197	0.04926576511
198	0.04904797853
199	0.04882843727
200	0.04862739616
201	0.04842150897
202	0.04820376801
203	0.04796843679
204	0.04776597737
205	0.04756964039
206	0.04737885283
207	0.04717349702
208	0.04697694947
209	0.04676634583
210	0.04657449374
211	0.04632688927
212	0.04605364925
213	0.04587688649
214	0.04569465624
215	0.04550634705
216	0.04533490047
217	0.04516034149
218	0.04496722602
219	0.04479095972
220	0.04461154645
221	0.04429214703
222	0.0441176013
223	0.04395037841
224	0.04378850474
225	0.0436206672
226	0.04346014131
227	0.04329478375
228	0.04311012909
229	0.0429363053
230	0.04277861238
231	0.04262574768
232	0.04246696576
233	0.04231704114
234	0.04213391521
235	0.04197225229
236	0.04179285272
237	0.04164761766
238	0.04150181212
239	0.04135300946
240	0.04120801862
241	0.04106758162
242	0.04092240606
243	0.04077442326
244	0.0406140903
245	0.04047498507
246	0.04033440653
247	0.04019913697
248	0.04004507268
249	0.03990895986
250	0.03977296423
251	0.03962875042
252	0.03949418276
253	0.03936576259
254	0.0392362349
255	0.03910074584
256	0.03897516624
257	0.03884919253
258	0.03872351155
259	0.03853797087
260	0.0383982226
261	0.03827131523
262	0.03814449048
263	0.03801756566
264	0.03788706414
265	0.03776388957
266	0.03762577175
267	0.03749714154
268	0.03738036875
269	0.03725623985
270	0.03711773626
271	0.03697685037
272	0.03685452167
273	0.03673538833
274	0.0366176585
275	0.03650112473
276	0.03639032657
277	0.03627921515
278	0.03616716458
279	0.03604996697
280	0.03593855567
281	0.0358301838
282	0.03569293106
283	0.03557561519
284	0.03546627647
285	0.03535657247
286	0.03525065602
287	0.03513761442
288	0.03502967998
289	0.03491587447
290	0.03471087288
291	0.03460873179
292	0.03451019676
293	0.03215358294
294	0.03206197897
295	0.03197596292
296	0.03165077547
297	0.03154909416
298	0.03145836494
299	0.03137358613
300	0.03128722346
301	0.03120432728
302	0.03106635974
303	0.03098485255
304	0.0308922976
305	0.03080919874
306	0.03072493544
307	0.03064454273
308	0.03051026635
309	0.03042848876
310	0.03034837692
311	0.03026993461
312	0.03018982861
313	0.03010815172
314	0.03003082693
315	0.02995097289
316	0.02987462685
317	0.02979716551
318	0.02971986913
319	0.02964161226
320	0.02956574794
321	0.02942715234
322	0.0293475572
323	0.02927177303
324	0.02919779472
325	0.0291130291
326	0.02904085562
327	0.02896665747
328	0.02889022344
329	0.0288179465
330	0.02874479262
331	0.02867258344
332	0.02860176465
333	0.0285313021
334	0.02846158272
335	0.02839317389
336	0.02832452909
337	0.02825685431
338	0.02818592883
339	0.02811501899
340	0.02805006393
341	0.02798041569
342	0.02790879528
343	0.02784148654
344	0.02777685336
345	0.02770896483
346	0.0276374814
347	0.02757078329
348	0.02750452356
349	0.02743670093
350	0.02734675972
351	0.02728107267
352	0.02720888303
353	0.02714388149
354	0.02708015
355	0.02701769917
356	0.02695117428
357	0.0268729558
358	0.02680903011
359	0.02674834159
360	0.0266885557
361	0.02662388282
362	0.02656155565
363	0.02649806195
364	0.02643612537
365	0.02637611263
366	0.02631758698
367	0.0262591529
368	0.02619656151
369	0.02613611304
370	0.0260793566
371	0.0260211296
372	0.02595723789
373	0.02589576819
374	0.02583887801
375	0.02578057941
376	0.02571861013
377	0.02565989608
378	0.02560371506
379	0.02554794007
380	0.02549287451
381	0.02543863478
382	0.02538025945
383	0.02532217815
384	0.02526418755
385	0.02519082082
386	0.02513243257
387	0.0250772196
388	0.02502253543
389	0.02496663981
390	0.02490059655
391	0.02484885753
392	0.02478918919
393	0.02473641337
394	0.02464626141
395	0.02459390022
396	0.02454364675
397	0.02449324648
398	0.02444266855
399	0.02439278991
400	0.02433767858
401	0.02427978018
402	0.02422829241
403	0.02417861447
404	0.02411253032
405	0.02406249359
406	0.02401354758
407	0.02396233311
408	0.02390717827
409	0.02385515605
410	0.02380446652
411	0.02374212105
412	0.02369393244
413	0.02364656774
414	0.02359702528
415	0.02354503736
416	0.02345597057
417	0.0234079267
418	0.02336075193
419	0.02330725606
420	0.02326053966
421	0.02321348635
422	0.02316187861
423	0.02311348095
424	0.02306730581
425	0.02302198179
426	0.02297671698
427	0.02293210385
428	0.02288239072
429	0.02283658148
430	0.022791109
431	0.02274619367
432	0.02269385014
433	0.02263462661
434	0.02258599868
435	0.02254082779
436	0.02249700111
437	0.0224530073
438	0.02240925774
439	0.02236507321
440	0.02230363635
441	0.02225758907
442	0.02221438707
443	0.02216994028
444	0.02212609512
445	0.02208471794
446	0.02204265247
447	0.02199969133
448	0.02195570604
449	0.02191044808
450	0.02186987568
451	0.02182691161
452	0.02178418199
453	0.0217419439
454	0.02169818456
455	0.02165190286
456	0.0216128527
457	0.02156851229
458	0.02152022951
459	0.02141361956
460	0.02136924765
461	0.02132815234
462	0.02129045188
463	0.02125114173
464	0.02121136631
465	0.02117226163
466	0.02113417343
467	0.0210904655
468	0.02105141178
469	0.02101384335
470	0.02097634445
471	0.02093858063
472	0.02090037549
473	0.0208639366
474	0.02082591895
475	0.02078922164
476	0.02074752927
477	0.02071125038
478	0.0206753934
479	0.02063866607
480	0.02059793318
481	0.02056189389
482	0.02052565546
483	0.02048965653
484	0.02045361811
485	0.02041699958
486	0.02038264721
487	0.02034611196
488	0.02031142228
489	0.02026689416
490	0.02023128827
491	0.02019643869
492	0.02016138783
493	0.02012606873
494	0.02007472652
495	0.02003711036
496	0.0200029131
497	0.01996605534
498	0.01993111091
499	0.01989599588
500	0.01984810462
501	0.01981270839
502	0.01977960356
503	0.01974352799
504	0.01970628104
505	0.01967015741
506	0.01963756275
507	0.0195921062
508	0.01955947654
509	0.01951937568
510	0.01948428854
511	0.01944961882
512	0.01941531339
513	0.01938001716
514	0.0193359813
515	0.01930333417
516	0.01927168881
517	0.01923948256
518	0.01919570632
519	0.01916302193
520	0.01912871579
521	0.01909760259
522	0.01906555841
523	0.01903511998
524	0.01900389238
525	0.01897196347
526	0.01894123741
527	0.01891069547
528	0.01888049806
529	0.01884131086
530	0.01880718006
531	0.01877337487
532	0.01874305845
533	0.01871229945
534	0.01867153364
535	0.01864183636
536	0.01861104523
537	0.01858080171
538	0.01837048635
539	0.01833978284
540	0.01831127192
541	0.0182619864
542	0.0182325827
543	0.01820461687
544	0.01817555477
545	0.01814756705
546	0.01809578679
547	0547	0.018292548	0.01803914107
549	0.549	0.018235550	0.550	0.018205551	0551	0.0181758552	552	0.01814256553	0.01789111244
554	0.01786420345
555555	0.018053021556	0.01780917158
557	0.01778119985
558	0.01775414421
559	0.01772223972
560	0.01769457099
561561	0.017885290562	0.01763860688
563	0.01761204356
564	0.01756526211
565	0.01753798637
566	0.01751106239
567	0.01733197971
568	0.01727871382
569	0.0172501706
570	0.01721664289
571	0.01718714724
572	0.01715817043
573	0.01713320004
574	0.01710857453
575	0.01708255588
5576	0.017467084445577	0.017439336455578	0.017413169435579	0.017387616985580	0.017361098125581	0.017334554965582	0.01730824443583	0.01687849439
584	0.01685395276
585	0.01683004807
586	0.01680489365
587	0.01678090029
588	0.0167568587
589	0.01673255491
590	0.01670793237
591	0.01668156732
592	0.01665757138
5593	0.016899096165594	0.016874701059595	0.016829595959596	0.016805322459597	0.016780994459598	0.0167564466599	0.01644914061
6600	0.01669962198601	0.01640132334
602	0.01637755963
603	0.01635391296
604	0.01633010193
605	0.01630561463
606	0.01628309223
607	0.01653383774
608	0.0165103755
609	0.01648738662
6610	0.01617923263
611	0.01615732099
612	0.016135805226613	0.016113057861614	0.01609033256
615	0.016067244461616	0.01604533617	617	0.01602220618	618	0.01600016619	619	0.01597784819
620	0.01593742618
621	0.01591236301
622	0.01588951623	623	0.01586793014
624	0.01584440625	625	0.01582312322
626	0.01580189642
627	0.01577972437
628	0.01575883328
629	0.01573765115
630	0.01566854821
631	0.01562806694
632	0.01560697785
633	0.01558520629
634	0.01555771529
635	0.01550091788
636	0.01548026911
637	0.01638	0.0142638	0.01639	0.0142639	0.01640	0640	0640	0.0153830641	0641	0.01642	0642	0642	0.0153403643	0643	0.0153209644	0644	0.0153009645	0645	0.015280646	0.0155836691
647	0.01556292552
648	0.0648	0.01519649	0.0649	0.01517650	0.0650	0.0151651	0.01651	0.015652	0.01652	0.0151653	0.01653	0.015654	0.015654	0.01506864733
655	0.01504903153
656	0.0150293007
657	0.01500935773
658	0.01498990244
659	0.01496968547
660	0.01494972312
661	0.0149307142
662	0.01491180728
663	0.01487123442
664	0.01485199072
665	0.01483251878
666	0.01481322925
667	0.0147942976
668	0.01477468028
669	0.01475427044
670	0.01472058314
671	0.01470072704
672	0.01468216665
673	0.01466341806
674	0.01464448102
675	0.01462506724
676	0.01460603219
677	0.01458772981
678	0.0145666896
679	0.01454849396
680	0.0145305629
681	0.0145130205
682	0.0144862768
683	0.01446589788
684	0.01444505952
685	0.01442690504
686	0.01440850415
687	0.01439062796
688	0.01437265863
689	0.01435399155
690	0.01433397891
691	0.01431655798
692	0.01429683877
693	0.01423224793
694	0.01421394646
695	0.01419546035
696	0.01415368442
697	0.01413577735
698	0.0141105827
699	0.01408628829
700	0.01406891814
701	0.01405205541
702	0.01403511757
703	0.01401688187
704	0.0139993972
705	0.01398155945
706	0.01396445892
707	0.0139444708	0708	0.01392808772
709	0.01391103423
710	0.01389488662
711	0.01387648593
712	0.01385978557
713	0.01384361748
714	0.01382733722
715	0.01381039217
716	0.01379408521
717	0.01377653574
718	0.01375950291
719	0.01374294762
720	0.01372671365
721	0.01370869413
722	0.01369231403
723	0.01367624032
724	0.01365728586
725	0.01363381104
726	0.01361247359
727	0.01359691163
728	0.0135729	0.01729	0.0135730	0.01730	0.0135428779
731	0.01352683077
732	0.01350971069
733	0.01349370109
734	0.0134776587
735	0.01346227815
736	0.01344289273
737	0.01342703108
738	0.01341054011
739	0.01339448925
740	0.01337948139
741	0.01336359416
742	0.01334789327
743	0.01332557421
744	0.01330767184
745	0.0132922146
746	0.01327726197
747	0.01325589251
748	0.01324069403
749	0.01322750	0.01237336352
751	0.01235974415
752	0.01234612397
753	0.01233300434
754	0.01231864785
755	0.01230566925
75756	0.013382815675757	0.0133514381758	0.0758	0.01303759	0.0759	0.01301760	0.0760	0.01300761	0.761	0.012972762	0.762	0.012957763	0.763	0.012942764	0.764	0.012928765	0.765	0.012914766	0.766	0.012900767	0.767	0.012884768	0.768	0.012869769	0.769	0.01285498239
770	0.012837771	0.771	0.01282772	0.0772	0.01280712405
773	0.01279275323
774	0.01277796862
775	0.01276376875
776	0.01274932918
777	0.01273541407
778	0.01272118426
779	0.01270494236
780	0.01269008023
781	0.0126712782	0782	0.0126560783	0783	0.0126425784	0784	0.0126278785	0785	0.0126078786	0786	0.0125978787	0787	0.0125878788	0.012857543678789	0.012843266279790	0.012829538679791	0.012814837779792	0.012800730579793	0.012786374579794	0.012771348379795	0.012755687979796	0.012741112079797	0.012727155279798	0.01271328077799	0.012698216358800	0.012684379978801	0.012668953368802	0.01265564474
803	0.01264071117
804	0.01262734006
805	0.0126134215
806	0.01259977031
807	0.01258120143
808	0.0125661012
809	0.01255254838
810	0.01253866918
811	0.01252491382
812	0.01251141423
813	0.01249414856
814	0.01247934462
815	0.01246533232
816	0.01245176445
817	0.01243815607
818	0.01242479537
819	0.01240961991
820	0.012395607821821	0.012382326822822	0.01236842558
823	0.01235451976
824	0.01234095073
825	0.01232395242
826	0.01229135273
827	0.01226856639
828	0.01225552976
829	0.01224210830	830	0.01222071831	0.01126600015
832	0.01125545471
833	0.0112443653
834	0.01123256954
835	0.01121753387
836	0.0112059195
837	0.0111951148
838	0.01118392156
839	0.01116993349
840	0.01115010696
841	0.01113941823
842	0.0111224608
843	0.01103944372
844	0.01102821418
845	0.01101751863
846	0.01100648147
847	0.01099608912
848	0.01098553303
849	0.01097480967
850	0.0109639929
851	0.01095368358
852	0.01094285268
853	0.01093230831
854	0.01092187677
855	0.01090993498
856	0.01089883902
857	0.01088763631
858	0.01087730754
859	0.01086013033
860	0.01084962827
861	0.01083749706
862	0.01082687347
863	0.01081578642
864	0.01080560821
865	0.01079583903
866	0.01078495195
867	0.01077475572
868	0.01076385622
869	0.01075399549
870	0.01074340461
871	0.01072912705
872	0.0107179133
873	0.01070813246
874	0.01069522815
875	0.01068561176
876	0.01067533811
877	0.01066541376
878	0.01065419744
879	0.01063901429
880	0.01062710612
881	0.01061749136
882	0.01060657861
883	0.01059667242
884	0.01058664967
885	0.01057621161
886	0.01056642286
887	0.01055680183
888	0.01054704698
889	0.01053741061
890	0.01052800826
891	0.0105184355
892	0.01050862934
893	0.01049865289
894	0.01048766161
895	0.0104779974
896	0.01046831256
897	0.01045868982
898	0.01044937153
899	0.01043953649
900	0.01042756142
901	0.01041797408
902	0.01040831401
903	0.01039885178
904	0.01038410392
905	0.01037213442
906	0.01036276167
907	0.01034406977
908	0.01033425793
909	0.01032428587
910	0.01031471523
911	0.0102910382
912	0.01028163322
913	0.01027196688
914	0.01026201106
915	0.01025304776
916	0.010236309
917	0.01022720375
918	0.01021821413
919	0.01020862563
920	0.01019911461
921	0.01016359609
922	0.0922	0.01082923	0.0923	0.01081924	0.0924	0.01080925	0.0925	0.01079926	0.0926	0.01078927	0.0927	0.01077928	0.0928	0.01076929	0.929	0.010745930	0.930	0.010735931	0.931	0.010725932	0.932	0.01071933	0.01004894317
934	0.0934	0.01069935	0.0935	0.01068347237
936	0.01067361481
937	0.010663198
938	0.01065357288
939	0.01064288268
940	0.01063343775
941	0.01062356203
942	0.01061395638
943	0.0106038347
944	0.01059199545
945	0.01058228524
946	0.01057268292
947	0.01056328751
948	0.01055373696
949	0.01054326748
950	0.01053316936
951	0.01052042635
952	0.01051076103
953	0.01050034501
954	0.01049065533
955	0.01048169495
956	0.01047238547
957	0.01046009142
958	0.01044861093
959	0.01043088695
960	0.01042072125
961	0.01041123586
962	0.01040092003
963	0.01039183313
964	0.01038241377
965	0.01037263938
966	0.01036224856
967	0.010352461329968	0.0103433833
969	0.01033312174
970	0.01032342898
971	0.01031377144
972	0.01030311072
973	0.01029395696
974	0.01027198802
975	0.0102628124
976	0.01025333235
977	0.01024433486
978	0.01023483816
979	0.01022554334
980	0.01021637741
9981	0.01037779016
982	0.01036516449983	0.01035573529
984	0.01034608397
985	0.0103368898
986	0.01032720955
987	0.01031767975
988	0.01030859901
989	0.01029940253
990	0.01029016786
991	0.01028104199
992	0.01027154691
993	0.01026259348
994	0.01025199427
995	0.01024303506
996	0.01023370664
997	0.01022486779
998	0.01021501162
999	0.01020601189
1000	0.01019705846
1001	0.01018786083
1002	0.01017231501
1003	0.01016358033
1004	0.01015360841
1005	0.01014438879
1006	0.01013550018
1007	0.01012642291
1008	0.01011754703
1009	0.01010877646
1010	0.01009918185
1011	0.01009036731
1012	0.01008114074
1013	0.01007230305
1014	0.01006363781
1015	0.01005450499
1016	0.01004559322
1017	0.01003652753
1018	0.01002785419
1019	0.01001883479
1020	0.01000913833
1021	0.01000054947
1022	0.0099919421
1023	0.009983149547
1024	0.009974243571
1025	0.009965652401
1026	0.009957097109
1027	0.009948600843
1028	0.009935335048
1029	0.009926849199
1030	0.009918557787
1031	0.009910021013
1032	0.009901498128
1033	0.009893109498
1034	0.009883211654
1035	0.009874612382
1036	0.009860559575
1037	0.009852078354
1038	0.009843738334
1039	0.009832150728
1040	0.009824044496
1041	0.009815611886
1042	0.009807100574
1043	0.009798623983
1044	0.009786787542
1045	0.009776219581
1046	0.009767756879
1047	0.009759565002
1048	0.009751069893
1049	0.00974222873
1050	0.009734313465
1051	0.009720563889
1052	0.009711961144
1053	0.009703639642
1054	0.009695882936
1055	0.009687931792
1056	0.009677094163
1057	0.009668268046
1058	0.009502900457
1059	0.009495257174
1060	0.009487584957
1061	0.009478927816
1062	0.009470870194
1063	0.009463140108
1064	0.009434575016
1065	0.009426708939
1066	0.00941887469
1067	0.009410900977
1068	0.00939615664
1069	0.009388186978
1070	0.009380606193
1071	0.009373194384
1072	0.009365703296
1073	0.009357778193
1074	0.009350221134
1075	0.00934276766
1076	0.00933311923
1077	0.009325478841
1078	0.0093178344
1079	0.009309751316
1080	0.009302271223
1081	0.00929453535
1082	0.009285739325
1083	0.009278255759
1084	0.009270377529
1085	0.009262723251
1086	0.009255293504
1087	0.009248112591
1088	0.009240361093
1089	0.009232721861
1090	0.009225230773
1091	0.009217346756
1092	0.009208169956
1093	0.00920010076
1094	0.009192660596
1095	0.009185513246
1096	0.009177371136
1097	0.009167537527
1098	0.009160663318
1099	0.009152064046
1100	0.009144401087
1101	0.009136939512
1102	0.009129280026
1103	0.009122158717
1104	0.009114583719
1105	0.009107494817
1106	0.009100092846
1107	0.009093167712
1108	0.009085534846
1109	0.009078138662
1110	0.00907117302
1111	0.009062691221
1112	0.009055433921
1113	0.00904822581
1114	0.009041250909
1115	0.009034216404
1116	0.00902730458
1117	0.009019424614
1118	0.009012184097
1119	0.009004756085
1120	0.008996977389
1121	0.008990061515
1122	0.008983164158
1123	0.008976093774
1124	0.008968694117
1125	0.008960605246
1126	0.008953608934
1127	0.00894595292
1128	0.008939394673
1129	0.008932577754
1130	0.008925469176
1131	0.008918577606
1132	0.008911378175
1133	0.00890472676
1134	0.008897807992
1135	0.008890947092
1136	0.008882717021
1137	0.008875885635
1138	0.008858860118
1139	0.008852011949
1140	0.008845311345
1141	0.008838691758
1142	0.008831881782
1143	0.008825260459
1144	0.008818512403
1145	0.008811638193
1146	0.008805161541
1147	0.008798407119
1148	0.008791547377
1149	0.00878412631
1150	0.008777656601
1151	0.008762461468
1152	0.008755077436
1153	0.008748397665
1154	0.008741396145
1155	0.008734896345
1156	0.008722125327
1157	0.008715590227
1158	0.008708789511
1159	0.008701190786
1160	0.008694752906
1161	0.008687975337
1162	0.008681242906
1163	0.008674457235
1164	0.008667764733
1165	0.008661033459
1166	0.008654227535
1167	0.008646073851
1168	0.008638796876
1169	0.008631200466
1170	0.008624873115
1171	0.008618452595
1172	0.008612108462
1173	0.008605717455
1174	0.00859925527
1175	0.008590790253
1176	0.008583787576
1177	0.008577415087
1178	0.008568402054
1179	0.008562145303
1180	0.00851177	0.001181	0.00851178	0.001182	0.0081179	0.0071183	0.0081180	0.0071184	0.0081181	0.0071185	0.0081182	0.001186	0.00851183	0.001187	0.00851184	0.001188	0.00841185	0.001189	0.00841186	0.01190	0.008483891927
1191	0.0081188	0.001192	0.00841189	0.001193	0.00841190	0.001194	0.00841191	0.001195	0.00841192	0.001196	0.00841193	0.001197	0.00841194	0.001198	0.0081195	0.0071199	0.0081196	0.0071200	0.0081197	0.0071201	0.0081198	0.0071202	0.0081199	0.007713467991
1200	0.007708237847
1201	0.00770291577
1202	0.007697746956
1203	0.00768811865
1204	0.007682384047
1205	0.007676965319
1206	0.007670996598
1207	0.007665793297
1208	0.00766048093
1209	0.007655445243
1210	0.007650289951
1211	0.00764483823
1212	0.007639653102
1213	0.007633196042
1214	0.007628180535
1215	0.007615840093
1216	0.0076101220	0.1217	0.0076051221	0.1218	0.0076001222	0.1219	0.0075931223	0.1220	0.0075881224	0.1221	0.0075831225	0.1222	0.0075771226	0.1223	0.0075721227	0.1224	0.0075671228	01225	0.00756241229	01226	0.00755191230	01227	0.00754661231	01228	0.00754161232	01229	0.0075361233	0.1230	0.0075311234	0.008198078396
1235	0.1232	0.0075201236	01233	0.007515298539
1234	0.007509635572
1235	0.007504666743
1236	0.007499463137
1237	0.007494508379
1238	0.007489108477
1239	0.00748405134
1240	0.007479135449
1241	0.0074737913
1242	0.007468848573
1243	0.007463967936
1244	0.007459199195
1245	0.007453896007
1246	0.00744882697
1247	0.007443719958
1248	0.007438760262
1249	0.007430657631
1250	0.007425615311
1251	0.007420511244
1252	0.007415343817
1253	0.007410355921
1254	0.007405247378
1255	0.007399703034
1256	0.007394771882
1257	0.007389695529
1258	0.007384957831
1259	0.007379740955
1260	0.007374809757
1261	0.007369961307
1262	0.007365172082
1263	0.007359770084
1264	0.0073550189
1265	0.00735011269	01266	0.00734541270	01267	0.007340387572
1268	0.007335579326
1269	0.007330367514
1270	0.007323953213
1271	0.007316535987
1272	0.007311423087
1273	0.007305610962
1274	0.007300991632
1275	0.007295892759
1276	0.007291003374
1277	0.007286274655
1278	0.007236135239
1279	0.007231522855
1280	0.007226516144
1281	0.007218660029
1282	0.0072137255
1283	0.007208308791
1284	0.007203584659
1285	0.00719927782
1286	0.007194435066
1287	0.007189824719
1288	0.007184972171
1289	0.00718068891
1290	0.007176194127
1291	0.007171514767
1292	0.007166918461
1293	0.007162301035
1294	0.007157983213
1295	0.007153310842
1296	0.007148842407
1297	0.007144112015
1298	0.007139376787
1299	0.007134711655
1300	0.007130344862
1301	0.007124288217
1302	0.007118916476
1303	0.007114323341
1304	0.007109795533
1305	0.007103613803
1306	0.0071310	0.0071307	0.007093133133
1308	0.0071312	0.0071309	0.0071313	0.0071310	0.0071314	0.001311	0.00701315	0.001312	0.00701316	0.001313	0.00701317	0.001314	0.007059587799
1315	0.007051835026
1316	0.007047517435
1317	0.007042933508
1318	0.007038703063
1319	0.007034480355
1320	0.007029826891
1321	0.007025570137
1322	0.007020708888
1323	0.007015754618
1324	0.007011420131
1325	0.007003716666
1326	0.006998785046
1327	0.00699158329
1328	0.006987091419
1329	0.006982703862
1330	0.00697791346
1331	0.006973663055
1332	0.006968727921
1333	0.006949066651
1334	0.006944928844
1335	0.006940602208
1336	0.006936571184
1337	0.006932443895
1338	0.006927808842
1339	0.00692313547
1340	0.006919078386
1341	0.006914766451
1342	0.006908919759
1343	0.006904807271
1344	0.006900438379
1345	0.006895607784
1346	0.00689132888
1347	0.006887349055
1348	0.006883390945
1349	0.006878772139
1350	0.006874151457
1351	0.006869851609
1352	0.006865525747
1353	0.006853485121
1354	0.006848933171
1355	0.00684478384
1356	0.006840860655
1357	0.006836573483
1358	0.006832393778
1359	0.006828399956
1360	0.006824416389
1361	0.006819647234
1362	0.006814322687
1363	0.006810400142
1364	0.006805415679
1365	0.00680133035
1366	0.006797199727
1367	0.006793108806
1368	0.006788909563
1369	0.00678480704
1370	0.006769002367
1371	0.00676493767
1372	0.006760531727
1373	0.006747037666
1374	0.006743156352
1375	0.006739259005
1376	0.00672990607
1377	0.006726039721
1378	0.00672081984
1379	0.006716590679
1380	0.001382	0.00681381	0.001383	0.00681382	0.001384	0.00681383	0.001385	0.00681384	0.001386	0.00681385	0.001387	0.00681386	0.006686856953
1387	0.006680711946
1388	0.006677055637
1389	0.006673039338
1390	0.006669030687
1391	0.006658397675
1392	0.006654407634
1393	0.006650236001
1394	0.006646360706
1395	0.006642402997
1396	0.006638122235
1397	0.006633771936
1398	0.00662915905
1399	0.006624640252
1400	0.006620586472
1401	0.006616331786
1402	0.006612516097
1403	0.006608678361
1404	0.006605006357
1405	0.006601188706
1406	0.006597284947
1407	0.006593191244
1408	0.006589101678
1409	0.006585123723
1410	0.006581090887
1411	0.006564504193
1412	0.006560453939
1413	0.006556580449
1414	0.006552779188
1415	0.006549216583
1416	0.00654539979
1417	0.00654194992
1418	0.006538090855
1419	0.006534324431
1420	0.006530039801
1421	0.006526359165
1422	0.006522449129
1423	0.006518060364
1424	0.00651448623
1425	0.006510654908
1426	0.006506683607
1427	0.006501965303
1428	0.00649832165
1429	0.006493839445
1430	0.006488703642
1431	0.006485092072
1432	0.00648131675
1433	0.006475094818
1434	0.006470842223
1435	0.006465704177
1436	0.006461863041
1437	0.006457528198
1438	0.006453637661
1439	0.006450027429
1440	0.006446290486
1441	0.006442518156
1442	0.1444	0.0065691443	0.1445	0.0065651444	01446	0.00656151445	01447	0.00655791446	01448	0.00655391447	1449	0.006550171448	0.0064141452	0.006971451	0.01453	0.006961452	0.01454	0.006961453	0.01455	0.006951454	0.01456	0.006951455	0.01457	0.00691456	0.001458	0.00691457	0.001459	0.00691458	0.001460	0.00691459	0.001461	0.00691460	0.01462	0.006921461	0.01463	0.006923548805
1464	0.006919559923
1465	0.006915174642
1466	0.006911465	0.01467	0.006901466	0.01468	0.006902099234
1469	0.006897902604
1470	0.006893824605
1471	0.006883056997
1472	0.006879063486
1473	0.006871857111
1474	0.006867587566
1475	0.006863310499
1476	0.006859022437
1477	0.006854744212
1478	0.006850630913
1479	0.006846642031
1480	0.00684255593
1481	0.006838550845
1482	0.006834483841
1483	0.00683063558
1484	0.006826529225
1485	0.006822707584
1486	0.00681851269
1487	0.006814526701
1488	0.006810241533
