iter	Logloss
140	0.1600155202
141	0.1591170499
142	0.1577715934
143	0.1569101898
144	0.1563591183
145	0.1556125297
146	0.1551423708
147	0.155062546
148	0.1547151606
149	0.1542856025
150	0.1533983066
151	0.1520900759
152	0.1520811087
153	0.1516478643
154	0.1506239596
155	0.1499862631
156	0.1492872691
157	0.1490838593
158	0.1485066534
159	0.1478102195
160	0.1477890188
161	0.1476556433
162	0.1476469041
163	0.1476341614
164	0.147633723
165	0.1476336529
166	0.147633216
167	0.1476331453
168	0.147633145
169	0.1476328634
170	0.1476277732
171	0.1476215255
172	0.1474206684
173	0.147420406
174	0.1474203376
175	0.1473935672
176	0.1473934621
177	0.1468467766
178	0.1463997139
179	0.1456566142
180	0.1453179372
181	0.1448236942
182	0.1442051353
183	0.1434347978
184	0.1427380194
185	0.1425300941
186	0.1415180977
187	0.1406520554
188	0.1400139783
189	0.1390967284
190	0.1382233994
191	0.1376753399
192	0.1375975705
193	0.1375785743
194	0.137150725
195	0.1370851425
196	0.1367835859
197	0.1364247185
198	0.1358731308
199	0.1357627626
200	0.1351985013
201	0.1349724345
202	0.1341236691
203	0.1334291325
204	0.1334291151
205	0.1334289747
206	0.1334285538
207	0.1323540959
208	0.1323539736
209	0.1323535666
210	0.1322510966
211	0.1322036578
212	0.1322033687
213	0.1318821292
214	0.1313288679
215	0.1308469363
216	0.1308425387
217	0.1308421015
218	0.1308420753
219	0.1308419432
220	0.1301214097
221	0.1295143573
222	0.1291612336
223	0.1288895425
224	0.1286182718
225	0.1286122923
226	0.1286074135
227	0.1286070794
228	0.1277908084
229	0.1277806902
230	0.1277773635
231	0.1277769679
232	0.1277761764
233	0.1277756322
234	0.1272797169
235	0.1268446068
236	0.126526668
237	0.1262725043
238	0.1260216268
239	0.125507745
240	0.1253173968
241	0.125046322
242	0.1246795051
243	0.1240855505
244	0.1234454936
245	0.1224864719
246	0.1221499787
247	0.1219501182
248	0.121518848
249	0.121364273
250	0.1208339832
251	0.1203087239
252	0.1202691932
253	0.1202690163
254	0.1202292717
255	0.120225581
256	0.1199498161
257	0.1197973352
258	0.1197966965
259	0.1197900545
260	0.1197796996
261	0.1197722959
262	0.1197719617
263	0.119770962
264	0.1197709349
265	0.1197709445
266	0.1197627633
267	0.1196064998
268	0.1193636607
269	0.1190725563
270	0.1190724763
271	0.1189904588
272	0.1182536435
273	0.1182535885
274	0.117670574
275	0.1176638018
276	0.1174573339
277	0.1174573153
278	0.1171842971
279	0.1167092321
280	0.1166751613
281	0.1165567528
282	0.1163829074
283	0.1160897769
284	0.1156590341
285	0.1153687264
286	0.115074984
287	0.1147728367
288	0.1145433908
289	0.11395157
290	0.1132556714
291	0.1128602111
292	0.1126896317
293	0.1124509102
294	0.1117920016
295	0.11155636
296	0.1108742786
297	0.1106874381
298	0.1104370935
299	0.1100310546
300	0.109612113
301	0.1094478106
302	0.1094463356
303	0.1093480288
304	0.1093421057
305	0.1093416478
306	0.1092482894
307	0.1092482634
308	0.1092481148
309	0.1092471496
310	0.1090922381
311	0.1087222596
312	0.1085241173
313	0.1082043771
314	0.1075053882
315	0.1072572208
316	0.1067803329
317	0.1061905236
318	0.1059826534
319	0.1055671601
320	0.105395044
321	0.1052059609
322	0.1049704656
323	0.1046282094
324	0.1042362716
325	0.10399583
326	0.1036847504
327	0.1036050155
328	0.1035964061
329	0.1033528123
330	0.1030664693
331	0.1026389442
332	0.1022856395
333	0.1021464776
334	0.101616266
335	0.1012383789
336	0.1008695586
337	0.1008638461
338	0.1007684527
339	0.1004042536
340	0.0999957217
341	0.09972626888
342	0.09958563463
343	0.09950661769
344	0.09934527649
345	0.09909197044
346	0.09885421006
347	0.09877246689
348	0.09863294006
349	0.09843031792
350	0.09809584548
351	0.09782077095
352	0.09780210188
353	0.09766172527
354	0.09750058658
355	0.09724804398
356	0.09699225814
357	0.09681453401
358	0.09664483162
359	0.0964632865
360	0.09627700938
361	0.09603893421
362	0.0958500182
363	0.09561711967
364	0.09530527922
365	0.09497003011
366	0.09467567561
367	0.09454197328
368	0.09434488068
369	0.09409342825
370	0.09389684789
371	0.09333442267
372	0.09314649098
373	0.09300494025
374	0.09279475801
375	0.09252339051
376	0.09233671343
377	0.09211722431
378	0.09189818458
379	0.09169077012
380	0.09136451393
381	0.0908212097
382	0.09082113108
383	0.09072829949
384	0.09071731677
385	0.09006307677
386	0.08956797341
387	0.08929869374
388	0.08902827695
389	0.08885423238
390	0.0885759306
391	0.0884640617
392	0.0883043769
393	0.08804432763
394	0.08794006523
395	0.08793275596
396	0.08781131044
397	0.0878112675
398	0.08781059254
399	0.08781041757
400	0.08778050398
401	0.08773766606
402	0.08763383917
403	0.08756240648
404	0.08755871952
405	0.08753774713
406	0.08749418666
407	0.08735120981
408	0.08712452202
409	0.08699425085
410	0.08697098484
411	0.0869514422
412	0.08690861479
413	0.08647289189
414	0.08634271406
415	0.0863426792
416	0.08621665472
417	0.08616217594
418	0.08616214117
419	0.08615851887
420	0.08613392269
421	0.08613388849
422	0.08595261945
423	0.0855220701
424	0.08517634689
425	0.08487822683
426	0.08458660283
427	0.08434206025
428	0.08425804781
429	0.0842552565
430	0.08425309734
431	0.08405920753
432	0.08405349556
433	0.08387748509
434	0.08371147903
435	0.08342628981
436	0.08322446363
437	0.08307492002
438	0.08292443663
439	0.08275137789
440	0.08249479566
441	0.08228150056
442	0.08216393061
443	0.08200114993
444	0.08186015435
445	0.08136031294
446	0.08125120636
447	0.08093128558
448	0.08060373797
449	0.08049496274
450	0.08039142217
451	0.07993416247
452	0.07972232276
453	0.07962764089
454	0.07942702058
455	0.07940419349
456	0.07919989565
457	0.07915322343
458	0.07911092262
459	0.07898082796
460	0.07894521718
461	0.07865867836
462	0.07838967471
463	0.07832750267
464	0.07832745022
465	0.07832342655
466	0.07832331261
467	0.07832303225
468	0.07832296167
469	0.07832010119
470	0.07832003094
471	0.07820376008
472	0.07818809409
473	0.07815766653
474	0.07797129937
475	0.07789072046
476	0.07784467827
477	0.07779883957
478	0.07764811818
479	0.07756804966
480	0.07742161465
481	0.07721291899
482	0.07718657049
483	0.07689631943
484	0.07679880707
485	0.07678233407
486	0.07645728531
487	0.07625729155
488	0.07620892942
489	0.07616285576
490	0.0761627769
491	0.07615354306
492	0.07593934348
493	0.07587335017
494	0.07580193015
495	0.07577274436
496	0.07568156567
497	0.07543426026
498	0.07536354792
499	0.07533922481
500	0.07524307419
501	0.07519805369
502	0.07508516185
503	0.07508512699
504	0.07503746978
505	0.07502416189
506	0.07498644988
507	0.07498647645
508	0.07498642375
509	0.07476049176
510	0.07476050921
511	0.07470361026
512	0.07439254629
513	0.07423615941
514	0.07401302483
515	0.07386959118
516	0.07374018086
517	0.07363921404
518	0.07358976791
519	0.07339149205
520	0.07316776256
521	0.07305719117
522	0.0728796702
523	0.07257525527
524	0.07251834607
525	0.07237020207
526	0.07221560143
527	0.07220901976
528	0.07217516665
529	0.07217514468
530	0.07217520138
531	0.07217510488
532	0.07217497109
533	0.07217285435
534	0.07199579952
535	0.07183331784
536	0.07171365579
537	0.07155377585
538	0.07142513833
539	0.07142509009
540	0.07142512935
541	0.07127101805
542	0.07105175369
543	0.07103083826
544	0.07103085162
545	0.07103089115
546	0.07071211761
547	0.07067418152
548	0.07061930419
549	0.07061874421
550	0.0706186788
551	0.07050281071
552	0.0704571005
553	0.07043679869
554	0.07006173108
555	0.07003102293
556	0.06989080667
557	0.06979015249
558	0.06979020533
559	0.06979017065
560	0.06969518957
561	0.06969511483
562	0.0695187814
563	0.06940872056
564	0.06920999375
565	0.06911167286
566	0.06910777754
567	0.06890673387
568	0.06881057309
569	0.068746874
570	0.06865590054
571	0.06851993281
572	0.06835004752
573	0.06820966808
574	0.0680241082
575	0.06798050029
576	0.06781632879
577	0.06758333354
578	0.06739450461
579	0.06737334776
580	0.06715363404
581	0.06696424956
582	0.06693163484
583	0.06681820883
584	0.06667414852
585	0.06657102991
586	0.06647702036
587	0.06633109245
588	0.06632293057
589	0.06630607422
590	0.06627218364
591	0.06622559381
592	0.06611078774
593	0.06599361884
594	0.06591568452
595	0.06559480187
596	0.06556120813
597	0.06546970001
598	0.06541663082
599	0.06527453432
600	0.06517192971
601	0.064973702
602	0.06466584888
603	0.06449686529
604	0.06443631589
605	0.06431017299
606	0.06423145405
607	0.06422435828
608	0.06415155423
609	0.06415141853
610	0.0640957799
611	0.06409541969
612	0.0640844051
613	0.06404408046
614	0.06392957989
615	0.06392959299
616	0.06392956213
617	0.06391893173
618	0.06385832734
619	0.06385657661
620	0.06380129001
621	0.0638013075
622	0.06380129879
623	0.06380125957
624	0.06359554782
625	0.06357481138
626	0.06328754025
627	0.06322973185
628	0.06309665213
629	0.06307405689
630	0.06293793973
631	0.06282619373
632	0.06281101451
633	0.06266057512
634	0.06257099594
635	0.06247508266
636	0.06247508748
637	0.06236778104
638	0.06227238899
639	0.0622724109
640	0.06224179026
641	0.06224018404
642	0.06212236776
643	0.06204356577
644	0.06196010397
645	0.06186879414
646	0.06186879833
647	0.0618551058
648	0.06171947431
649	0.06167644061
650	0.06140035426
651	0.06133637648
652	0.06124507702
653	0.0611319462
654	0.06106898703
655	0.06093575634
656	0.06073503732
657	0.06061133894
658	0.06052562205
659	0.06046117505
660	0.06032444946
661	0.06024887351
662	0.06018886475
663	0.0601213294
664	0.06012122166
665	0.06012121789
666	0.06009271255
667	0.06003051186
668	0.05999700092
669	0.05990999603
670	0.05983594861
671	0.05981921245
672	0.05964294909
673	0.05948884523
674	0.05948878909
675	0.05948863114
676	0.05940447492
677	0.0593132903
678	0.05927709076
679	0.05914436191
680	0.05902004978
681	0.05902002283
682	0.05893077398
683	0.05875539007
684	0.05864415144
685	0.05849164891
686	0.05831472243
687	0.05819325213
688	0.05804708207
689	0.0578947112
690	0.05781528817
691	0.05774900265
692	0.05755237709
693	0.05755235954
694	0.05755237709
695	0.05740445927
696	0.05736104268
697	0.05720877263
698	0.05715763451
699	0.05711891608
700	0.05706436489
701	0.05699741137
702	0.05694316503
703	0.05678997642
704	0.05672527468
705	0.05666359357
706	0.05657866896
707	0.05628717439
708	0.05611591024
709	0.05603517105
710	0.05593318099
711	0.05584768767
712	0.05584495005
713	0.05576879556
714	0.05567211799
715	0.05563849718
716	0.05553028527
717	0.05545973881
718	0.05525453804
719	0.05504307188
720	0.05491845867
721	0.05476584433
722	0.05452793283
723	0.0544370992
724	0.05430701764
725	0.05430699989
726	0.05426205961
727	0.05423255559
728	0.05410635825
729	0.05410598941
730	0.05407953009
731	0.0540087577
732	0.05387437271
733	0.0538072574
734	0.0537155417
735	0.05366690192
736	0.05354125758
737	0.05334617054
738	0.05332687763
739	0.05317779648
740	0.05312784041
741	0.05302535211
742	0.05298903044
743	0.05293012811
744	0.05290484877
745	0.05283026397
746	0.05277905929
747	0.05270147017
748	0.05258828978
749	0.05254431775
750	0.05254426502
751	0.05254168197
752	0.05248175286
753	0.05248177048
754	0.05240113312
755	0.05235857315
756	0.05227312145
757	0.05219068564
758	0.05209272472
759	0.05198818964
760	0.05193372455
761	0.05181449753
762	0.05177299528
763	0.05169802387
764	0.05162279228
765	0.05155042013
766	0.05149289464
767	0.05133355941
768	0.05130028881
769	0.051226709
770	0.05122646857
771	0.05122613624
772	0.05122560972
773	0.05122557901
774	0.05119230935
775	0.05114358943
776	0.05103362951
777	0.05094608367
778	0.05084881026
779	0.05082123438
780	0.05076742561
781	0.05071265579
782	0.05066605858
783	0.05066597962
784	0.05063533464
785	0.05062251549
786	0.05054834104
787	0.05051470906
788	0.05045294236
789	0.05038088555
790	0.05029181495
791	0.05022402811
792	0.05022092576
793	0.0501841333
794	0.05015380399
795	0.05015378176
796	0.05008253
797	0.05002075112
798	0.04994157641
799	0.04987827972
800	0.04987806478
801	0.04982771497
802	0.04979595604
803	0.04979153059
804	0.04964049307
805	0.04953557546
806	0.04952039299
807	0.04943096208
808	0.04940879504
809	0.04933785677
810	0.04921577357
811	0.04914960979
812	0.04914962292
813	0.04910947108
814	0.04910944932
815	0.04900052499
816	0.0489237795
817	0.04884894696
818	0.04869766274
819	0.04866210126
820	0.04848781762
821	0.04841290292
822	0.04834776808
823	0.04832168456
824	0.04823671569
825	0.04812998362
826	0.04812993099
827	0.04810885133
828	0.04810571601
829	0.04807917327
830	0.04802931049
831	0.04799610529
832	0.04799603037
833	0.04799603055
834	0.047984208
835	0.04791971947
836	0.04790321214
837	0.04785491555
838	0.04774346525
839	0.04763587894
840	0.04751046602
841	0.04751047044
842	0.04747633449
843	0.04742578778
844	0.04739804603
845	0.04736889775
846	0.04733468865
847	0.04730549026
848	0.04727237458
849	0.04725986547
850	0.04701376519
851	0.04697850849
852	0.04690087103
853	0.04680783976
854	0.04677971775
855	0.04672182547
856	0.04670642535
857	0.04670006134
858	0.04666125849
859	0.04656609501
860	0.04652027388
861	0.04648344117
862	0.04648343675
863	0.04638953364
864	0.0463659319
865	0.04630584115
866	0.04622254805
867	0.04616607094
868	0.04614334205
869	0.04612996201
870	0.04610134083
871	0.04601297292
872	0.04597398766
873	0.04583264624
874	0.04579310506
875	0.04575924349
876	0.04575919525
877	0.04573383938
878	0.04566577436
879	0.04554653196
880	0.04553808759
881	0.04548478312
882	0.04545803772
883	0.04541679623
884	0.04534376675
885	0.04530389744
886	0.04528311075
887	0.04523344551
888	0.04523255934
889	0.0452255121
890	0.04522552543
891	0.0451951527
892	0.0451934632
893	0.04519327923
894	0.04515132377
895	0.04502828275
896	0.04496320362
897	0.04485948823
898	0.04478028699
899	0.04466135664
900	0.04455996898
901	0.04452217453
902	0.04446172805
903	0.04438254959
904	0.04435507215
905	0.04426314143
906	0.04420630441
907	0.04416484314
908	0.04407624084
909	0.04402678923
910	0.04386973514
911	0.04377748618
912	0.04372528033
913	0.04366815166
914	0.04364436923
915	0.04362487172
916	0.04361645709
917	0.04357623002
918	0.04354682374
919	0.04346308423
920	0.0433523364
921	0.04323138178
922	0.04320408523
923	0.04318126321
924	0.04316897606
925	0.04314308449
926	0.04306130069
927	0.04304345315
928	0.04301712845
929	0.04299038305
930	0.04290490884
931	0.04285031097
932	0.04276909997
933	0.04276895909
934	0.0427671425
935	0.04274367704
936	0.04272490151
937	0.04271965301
938	0.04267681406
939	0.04265063243
940	0.04263767045
941	0.04257009946
942	0.04256135295
943	0.04251101141
944	0.04244547729
945	0.04242561106
946	0.04237848027
947	0.04229521702
948	0.04228206996
949	0.04223523394
950	0.04219661893
951	0.04219581457
952	0.04218750318
953	0.04211178791
954	0.04207182589
955	0.04193946223
956	0.04192779616
957	0.04192773918
958	0.04192771299
959	0.04192767792
960	0.04192771316
961	0.04192768244
962	0.0419276559
963	0.04192765145
964	0.04192765158
965	0.04192762961
966	0.04189873334
967	0.04188076173
968	0.04188073686
969	0.04185102652
970	0.04181969728
971	0.04177944435
972	0.04174699398
973	0.04171523514
974	0.04159760901
975	0.04155780285
976	0.0415117574
977	0.04147925209
978	0.04134984045
979	0.0412942619
980	0.04124277282
981	0.04120517913
982	0.04115590348
983	0.04107229321
984	0.04102111033
985	0.04094570102
986	0.04087031658
987	0.04080661968
988	0.04074100919
989	0.040712536
990	0.04066493628
991	0.04061902511
992	0.04058875775
993	0.04058759252
994	0.04056104537
995	0.04047661438
996	0.04047653561
997	0.04042082958
998	0.04037208051
999	0.0403257575
1000	0.04023119017
1001	0.04019271539
1002	0.04019272856
1003	0.0401069598
1004	0.04003536298
1005	0.04001663684
1006	0.04001203691
1007	0.03997355573
1008	0.03989711685
1009	0.03984970273
1010	0.03984342823
1011	0.03982051716
1012	0.03972285623
1013	0.03972280364
1014	0.03972279925
1015	0.03962829845
1016	0.03956069403
1017	0.0394971955
1018	0.03939682893
1019	0.03939680274
1020	0.03939685101
1021	0.03937170086
1022	0.03933045503
1023	0.03933028044
1024	0.03927033418
1025	0.03927033836
1026	0.03927034721
1027	0.03926403735
1028	0.03926402877
1029	0.03926402884
1030	0.03921772196
1031	0.03921766675
1032	0.03920669686
1033	0.03913064928
1034	0.03913062723
1035	0.03909713209
1036	0.03909710137
1037	0.03907865418
1038	0.03907221076
1039	0.03902590615
1040	0.03893828564
1041	0.03890197776
1042	0.03886172847
1043	0.03880042667
1044	0.03874547625
1045	0.03870526796
1046	0.03867836701
1047	0.03864630862
1048	0.03864631717
1049	0.03854425838
1050	0.03850620403
1051	0.03843384952
1052	0.03837643375
1053	0.03837642927
1054	0.03834673135
1055	0.03834670868
1056	0.03834669123
1057	0.03834653328
1058	0.03831214458
1059	0.03828284875
1060	0.03823116448
1061	0.03820673084
1062	0.03817569805
1063	0.03814108449
1064	0.03810634526
1065	0.03806277365
1066	0.03804027356
1067	0.03800162629
1068	0.03791482353
1069	0.03789088815
1070	0.03786594244
1071	0.03784370029
1072	0.03775733384
1073	0.0377517419
1074	0.03775169808
1075	0.037751729
1076	0.03769764061
1077	0.03768334538
1078	0.03768329247
1079	0.03764777411
1080	0.03763784407
1081	0.03759228178
1082	0.03750731789
1083	0.03744873277
1084	0.03742842609
1085	0.03732526621
1086	0.03732524887
1087	0.0373025309
1088	0.03728532096
1089	0.03728532994
1090	0.03728530347
1091	0.03726257311
1092	0.03721729706
1093	0.03719322728
1094	0.03715661559
1095	0.03712016679
1096	0.03705216969
1097	0.03701789914
1098	0.03701533023
1099	0.03693526895
1100	0.03690073366
1101	0.03683845265
1102	0.03679694204
1103	0.0367969661
1104	0.03679658897
1105	0.03679650939
1106	0.03679649174
1107	0.03679650072
1108	0.03674605805
1109	0.03671633679
1110	0.03667827251
1111	0.03665439686
1112	0.03661767407
1113	0.03648901365
1114	0.03647533046
1115	0.03644794507
1116	0.03640975465
1117	0.03638606409
1118	0.0363345772
1119	0.03631649154
1120	0.03628603828
1121	0.03626382405
1122	0.036209904
1123	0.03615308071
1124	0.03613180244
1125	0.0361316243
1126	0.03610945082
1127	0.03608428837
1128	0.03607812685
1129	0.03601492383
1130	0.03598754053
1131	0.03590238308
1132	0.03586945968
1133	0.03586944453
1134	0.03585304082
1135	0.03585302992
1136	0.03585301898
1137	0.03583767136
1138	0.03578665665
1139	0.03573793356
1140	0.03569049193
1141	0.03565682841
1142	0.03565530138
1143	0.03562427947
1144	0.03562358028
1145	0.03562358215
1146	0.03562354491
1147	0.03562350788
1148	0.035597081
1149	0.03559706338
1150	0.03559707212
1151	0.03555940533
1152	0.03555933052
1153	0.03552402768
1154	0.03549367861
1155	0.03547934516
1156	0.03547927047
1157	0.03544469547
1158	0.03540129143
1159	0.03538452322
1160	0.03538428694
1161	0.03533281939
1162	0.03529664946
1163	0.03529664949
1164	0.03527636156
1165	0.03527631519
1166	0.03526368624
1167	0.03521312479
1168	0.03518763919
1169	0.03517996448
1170	0.03512991223
1171	0.03511162866
1172	0.0350738225
1173	0.03503576502
1174	0.03503575192
1175	0.03499531158
1176	0.03494681554
1177	0.03491055667
1178	0.03489933806
1179	0.03489919997
1180	0.03489921088
1181	0.03488621808
1182	0.03488613453
1183	0.03488608481
1184	0.03488614642
1185	0.03487294906
1186	0.03486966369
1187	0.03482451771
1188	0.034795637
1189	0.03479398459
1190	0.03477955706
1191	0.03474932026
1192	0.03473911362
1193	0.03473388623
1194	0.03468027982
1195	0.03463986624
1196	0.03461203541
1197	0.03457305252
1198	0.0345704455
1199	0.03451812935
1200	0.03445203293
1201	0.0344500329
1202	0.03444988372
1203	0.03443279849
1204	0.03442220806
1205	0.03441613117
1206	0.03439288255
1207	0.03438786603
1208	0.03430904622
1209	0.03427808779
1210	0.03423347007
1211	0.03420911002
1212	0.03420904426
1213	0.03420905969
1214	0.03420899787
1215	0.03413627811
1216	0.03403779248
1217	0.03400290107
1218	0.03393909224
1219	0.03389772964
1220	0.03389768383
1221	0.0338976597
1222	0.033889156
1223	0.03384229898
1224	0.03378054692
1225	0.03378054459
1226	0.03378051399
1227	0.03378052293
1228	0.03372174475
1229	0.03369567841
1230	0.0336955343
1231	0.03369549489
1232	0.03369551469
1233	0.03369305765
1234	0.03363902693
1235	0.03359835233
1236	0.03354328163
1237	0.03351957302
1238	0.03351959091
1239	0.03350823746
1240	0.0334868629
1241	0.03345661564
1242	0.03339451838
1243	0.03339443118
1244	0.03339441563
1245	0.03339442657
1246	0.03335003932
1247	0.03334992951
1248	0.03332354067
1249	0.03327956785
1250	0.03325485483
1251	0.03323020531
1252	0.03319648637
1253	0.03314832979
1254	0.03312518862
1255	0.03312295723
1256	0.03310395395
1257	0.03300518821
1258	0.0329712068
1259	0.03294379798
1260	0.03292078188
1261	0.03289649815
1262	0.03288083086
1263	0.03283739328
1264	0.03283733642
1265	0.03283735188
1266	0.0328224339
1267	0.03282241847
1268	0.03282241408
1269	0.03282240326
1270	0.03282240555
1271	0.03282241001
1272	0.03282240782
1273	0.03282240123
1274	0.03280965401
1275	0.03280969388
1276	0.03278962477
1277	0.03278951517
1278	0.03277189464
1279	0.03275784176
1280	0.03271752379
1281	0.03262444544
1282	0.03258303952
1283	0.03256076171
1284	0.0325387276
1285	0.03253540256
1286	0.03253539391
1287	0.03253318119
1288	0.03253320098
1289	0.03253313299
1290	0.03253312418
1291	0.0325331176
1292	0.03253308508
1293	0.03253305203
1294	0.03253308285
1295	0.03252118298
1296	0.03249740715
1297	0.03246446196
1298	0.03242667194
1299	0.03239752086
1300	0.03237533299
1301	0.03233895571
1302	0.03231949319
1303	0.03231288836
1304	0.032300416
1305	0.03229677861
1306	0.03223573956
1307	0.03221420583
1308	0.03221402951
1309	0.03221400562
1310	0.03216741452
1311	0.03214314231
1312	0.03212379679
1313	0.03209120431
1314	0.03208554664
1315	0.03207219702
1316	0.03200355176
1317	0.03200301674
1318	0.03198188086
1319	0.03196792901
1320	0.03195925479
1321	0.03194723768
1322	0.03193753163
1323	0.03189878248
1324	0.03186063219
1325	0.03184838363
1326	0.03184839028
1327	0.03184838594
1328	0.03184836619
1329	0.03182983649
1330	0.03182094422
1331	0.03180818162
1332	0.03180817099
1333	0.03180540417
1334	0.03178854406
1335	0.03177254455
1336	0.03177187812
1337	0.03174389261
1338	0.03172317015
1339	0.03170183996
1340	0.03166816597
1341	0.03164589515
1342	0.03159701578
1343	0.03154777913
1344	0.03152775703
1345	0.0314940372
1346	0.03144454921
1347	0.0314167749
1348	0.03137979406
1349	0.03136233193
1350	0.03135829295
1351	0.03132518754
1352	0.03128503671
1353	0.03126680626
1354	0.03126679306
1355	0.03125949892
1356	0.03125726061
1357	0.03125723387
1358	0.03122626123
1359	0.03118079473
1360	0.03114680816
1361	0.03112110464
1362	0.03112112648
1363	0.03112110935
1364	0.03112111363
1365	0.03112110924
1366	0.03112108288
1367	0.03112110486
1368	0.03112057588
1369	0.03112055861
1370	0.03111628
1371	0.03111626025
1372	0.03110492194
1373	0.03108706659
1374	0.03105073999
1375	0.03104993465
1376	0.03102838484
1377	0.03100372608
1378	0.03097274041
1379	0.03094453631
1380	0.03092695499
1381	0.03090824437
1382	0.03089404626
1383	0.03087862753
1384	0.03086469861
1385	0.03085278054
1386	0.03083119025
1387	0.03083116845
1388	0.03082056164
1389	0.03079349843
1390	0.03078993132
1391	0.03077539618
1392	0.03074412078
1393	0.03074406981
1394	0.03069765347
1395	0.0306648517
1396	0.03063619905
1397	0.03061790411
1398	0.0306173606
1399	0.03060447381
1400	0.03058993262
1401	0.03056583696
1402	0.03052752822
1403	0.03051302728
1404	0.03046708213
1405	0.03045262105
1406	0.03043926875
1407	0.03041815796
1408	0.03040091876
1409	0.0303718379
1410	0.03037182261
1411	0.03032529252
1412	0.03028580104
1413	0.0302303136
1414	0.03019943006
1415	0.03017239766
1416	0.03016736145
1417	0.03015319821
1418	0.03015316996
1419	0.03015313924
1420	0.03015315234
1421	0.03011933617
1422	0.03006680454
1423	0.0300471572
1424	0.03003088626
1425	0.03002232188
1426	0.03000636408
1427	0.02995258307
1428	0.02993400471
1429	0.0299337675
1430	0.0299337398
1431	0.02993371164
1432	0.02991454886
1433	0.02989714345
1434	0.02983555786
1435	0.0298062341
1436	0.02979473152
1437	0.02979381282
1438	0.02976890646
1439	0.02974150165
1440	0.029701401
1441	0.02968015486
1442	0.0296525548
1443	0.02959876156
1444	0.02954772394
1445	0.02951251639
1446	0.02949518129
1447	0.02945447975
1448	0.02945446872
1449	0.02945446446
1450	0.02945446227
1451	0.0294544251
1452	0.0294234177
1453	0.02942342216
1454	0.02942343107
1455	0.02942342223
1456	0.02942337409
1457	0.02942338945
1458	0.02942341798
1459	0.02942304255
1460	0.02942301855
1461	0.02939897451
1462	0.02939895943
1463	0.02935666707
1464	0.02935645585
1465	0.02930625393
1466	0.02928525305
1467	0.02921884654
1468	0.02921846989
1469	0.029218366
1470	0.02921651216
1471	0.02919293154
1472	0.02918406417
1473	0.02916772905
1474	0.02912867524
1475	0.02910747653
1476	0.02909812088
1477	0.02908844319
1478	0.02908820018
1479	0.02908753391
1480	0.0290874814
1481	0.02908706265
1482	0.02908689143
1483	0.02904214265
1484	0.02902515125
1485	0.02901145131
1486	0.02900155203
1487	0.02900141894
1488	0.02898405117
1489	0.02898400059
1490	0.02897632462
1491	0.02896107147
1492	0.02894993107
1493	0.02892174065
1494	0.02888536008
1495	0.02888197816
1496	0.02884892323
1497	0.02882369758
1498	0.02880246967
1499	0.0287833653
1500	0.02876914124
1501	0.02875220615
1502	0.02872668007
