iter	Passed	Remaining
3428	13344	57122
3429	13348	57119
3430	13352	57115
3431	13356	57112
3432	13362	57116
3433	13366	57114
3434	13370	57109
3435	13374	57106
3436	13379	57105
3437	13384	57107
3438	13388	57106
3439	13393	57106
3440	13397	57100
3441	13400	57093
3442	13403	57087
3443	13406	57079
3444	13410	57075
3445	13414	57073
3446	13420	57078
3447	13428	57089
3448	13433	57090
3449	13436	57085
3450	13440	57081
3451	13443	57074
3452	13447	57069
3453	13451	57067
3454	13455	57063
3455	13459	57060
3456	13463	57054
3457	13470	57062
3458	13473	57058
3459	13478	57055
3460	13483	57057
3461	13487	57056
3462	13491	57049
3463	13494	57044
3464	13498	57041
3465	13501	57034
3466	13505	57028
3467	13509	57024
3468	13513	57021
3469	13517	57017
3470	13520	57010
3471	13523	57002
3472	13527	56999
3473	13530	56993
3474	13535	56992
3475	13538	56986
3476	13542	56980
3477	13545	56974
3478	13549	56969
3479	13552	56962
3480	13556	56959
3481	13560	56958
3482	13564	56952
3483	13567	56947
3484	13570	56939
3485	13573	56931
3486	13577	56927
3487	13581	56921
3488	13584	56916
3489	13588	56910
3490	13590	56901
3491	13594	56898
3492	13599	56896
3493	13603	56892
3494	13606	56886
3495	13609	56880
3496	13615	56881
3497	13618	56875
3498	13621	56869
3499	13625	56863
3500	13628	56857
3501	13631	56851
3502	13635	56845
3503	13639	56841
3504	13643	56838
3505	13647	56837
3506	13652	56837
3507	13656	56832
3508	13660	56831
3509	13664	56826
3510	13667	56819
3511	13671	56814
3512	13675	56811
3513	13680	56813
3514	13685	56814
3515	13689	56810
3516	13693	56808
3517	13698	56805
3518	13701	56801
3519	13705	56797
3520	13709	56790
3521	13713	56787
3522	13716	56781
3523	13719	56773
3524	13723	56768
3525	13726	56763
3526	13730	56760
3527	13734	56756
3528	13738	56751
3529	13741	56746
3530	13745	56742
3531	13749	56737
3532	13754	56737
3533	13758	56734
3534	13762	56733
3535	13766	56728
3536	13770	56726
3537	13777	56731
3538	13780	56727
3539	13784	56722
3540	13788	56717
3541	13792	56717
3542	13796	56711
3543	13799	56705
3544	13802	56698
3545	13806	56695
3546	13810	56689
3547	13814	56686
3548	13818	56682
3549	13823	56682
3550	13827	56679
3551	13832	56681
3552	13837	56683
3553	13841	56677
3554	13844	56672
3555	13848	56667
3556	13853	56668
3557	13857	56666
3558	13861	56660
3559	13864	56654
3560	13868	56648
3561	13871	56642
3562	13876	56642
3563	13880	56637
3564	13883	56631
3565	13886	56625
3566	13889	56618
3567	13893	56613
3568	13896	56607
3569	13900	56602
3570	13904	56597
3571	13909	56599
3572	13914	56601
3573	13918	56595
3574	13921	56589
3575	13925	56585
3576	13929	56583
3577	13933	56578
3578	13937	56573
3579	13940	56569
3580	13944	56564
3581	13947	56558
3582	13951	56551
3583	13954	56545
3584	13958	56541
3585	13962	56539
3586	13965	56533
3587	13968	56525
3588	13972	56519
3589	13975	56514
3590	13978	56506
3591	13981	56499
3592	13986	56498
3593	13990	56495
3594	13994	56492
3595	13998	56488
3596	14003	56490
3597	14007	56486
3598	14011	56483
3599	14015	56479
3600	14019	56474
3601	14024	56476
3602	14028	56470
3603	14031	56466
3604	14035	56461
3605	14039	56457
3606	14043	56454
3607	14046	56448
3608	14049	56439
3609	14053	56434
3610	14056	56430
3611	14060	56424
3612	14064	56420
3613	14068	56418
3614	14072	56413
3615	14075	56407
3616	14079	56402
3617	14082	56394
3618	14085	56389
3619	14089	56384
3620	14092	56379
3621	14096	56372
3622	14099	56368
3623	14103	56362
3624	14106	56355
3625	14109	56349
3626	14113	56343
3627	14116	56338
3628	14120	56333
3629	14123	56325
3630	14126	56319
3631	14129	56312
3632	14133	56306
3633	14136	56299
3634	14139	56292
3635	14143	56288
3636	14146	56280
3637	14149	56275
3638	14153	56272
3639	14157	56269
3640	14161	56263
3641	14164	56259
3642	14168	56253
3643	14172	56250
3644	14175	56244
3645	14178	56236
3646	14183	56234
3647	14187	56231
3648	14190	56226
3649	14195	56226
3650	14203	56237
3651	14207	56236
3652	14211	56233
3653	14215	56228
3654	14218	56221
3655	14222	56216
3656	14225	56210
3657	14230	56208
3658	14233	56204
3659	14237	56200
3660	14241	56195
3661	14244	56188
3662	14247	56181
3663	14250	56175
3664	14254	56168
3665	14257	56163
3666	14262	56163
3667	14266	56157
3668	14269	56153
3669	14273	56148
3670	14277	56144
3671	14281	56141
3672	14285	56137
3673	14288	56132
3674	14292	56128
3675	14296	56124
3676	14300	56120
3677	14303	56112
3678	14306	56107
3679	14309	56099
3680	14313	56094
3681	14316	56088
3682	14320	56083
3683	14323	56078
3684	14327	56073
3685	14330	56066
3686	14334	56061
3687	14337	56055
3688	14341	56051
3689	14345	56050
3690	14350	56049
3691	14354	56043
3692	14357	56038
3693	14360	56032
3694	14364	56026
3695	14367	56021
3696	14372	56018
3697	14375	56013
3698	14379	56008
3699	14382	56002
3700	14386	55997
3701	14389	55992
3702	14393	55988
3703	14399	55994
3704	14402	55986
3705	14405	55979
3706	14410	55976
3707	14413	55972
3708	14417	55966
3709	14421	55963
3710	14424	55958
3711	14428	55952
3712	14432	55948
3713	14435	55943
3714	14439	55937
3715	14443	55934
3716	14446	55928
3717	14451	55927
3718	14455	55923
3719	14459	55920
3720	14463	55917
3721	14466	55911
3722	14469	55905
3723	14473	55901
3724	14477	55895
3725	14481	55893
3726	14485	55889
3727	14488	55883
3728	14492	55878
3729	14496	55874
3730	14500	55871
3731	14504	55867
3732	14507	55861
3733	14511	55857
3734	14515	55854
3735	14519	55850
3736	14523	55846
3737	14526	55841
3738	14530	55836
3739	14533	55829
3740	14537	55824
3741	14541	55823
3742	14545	55819
3743	14550	55819
3744	14554	55817
3745	14558	55812
3746	14561	55806
3747	14566	55804
3748	14570	55802
3749	14575	55803
3750	14579	55799
3751	14583	55795
3752	14587	55790
3753	14590	55784
3754	14593	55778
3755	14597	55773
3756	14601	55772
3757	14604	55765
3758	14607	55757
3759	14611	55751
3760	14615	55749
3761	14619	55744
3762	14624	55744
3763	14627	55740
3764	14630	55732
3765	14635	55730
3766	14639	55727
3767	14642	55720
3768	14645	55712
3769	14648	55707
3770	14651	55699
3771	14655	55696
3772	14659	55694
3773	14663	55688
3774	14667	55685
3775	14672	55686
3776	14677	55685
3777	14679	55677
3778	14683	55670
3779	14686	55666
3780	14690	55662
3781	14694	55659
3782	14699	55658
3783	14705	55662
3784	14709	55657
3785	14713	55655
3786	14718	55654
3787	14722	55651
3788	14725	55646
3789	14733	55656
3790	14736	55650
3791	14740	55644
3792	14744	55641
3793	14747	55634
3794	14751	55631
3795	14754	55624
3796	14757	55619
3797	14761	55615
3798	14765	55609
3799	14769	55605
3800	14773	55604
3801	14777	55600
3802	14781	55595
3803	14785	55592
3804	14788	55587
3805	14793	55586
3806	14797	55582
3807	14801	55579
3808	14805	55574
3809	14808	55569
3810	14812	55563
3811	14815	55559
3812	14819	55555
3813	14823	55550
3814	14827	55548
3815	14831	55545
3816	14834	55538
3817	14839	55537
3818	14843	55534
3819	14846	55526
3820	14853	55532
3821	14856	55525
3822	14859	55520
3823	14862	55514
3824	14866	55509
3825	14869	55503
3826	14873	55499
3827	14877	55496
3828	14881	55491
3829	14885	55487
3830	14889	55485
3831	14892	55479
3832	14896	55475
3833	14902	55476
3834	14906	55476
3835	14910	55471
3836	14913	55464
3837	14916	55457
3838	14919	55451
3839	14923	55445
3840	14927	55441
3841	14930	55433
3842	14934	55432
3843	14939	55430
3844	14942	55424
3845	14945	55418
3846	14949	55413
3847	14952	55407
3848	14957	55407
3849	14961	55405
3850	14966	55403
3851	14971	55404
3852	14975	55401
3853	14979	55396
3854	14982	55391
3855	14986	55386
3856	14990	55381
3857	14993	55376
3858	14997	55373
3859	15003	55378
3860	15009	55379
3861	15012	55375
3862	15017	55374
3863	15021	55370
3864	15025	55366
3865	15029	55363
3866	15033	55358
3867	15036	55353
3868	15041	55351
3869	15044	55347
3870	15048	55341
3871	15051	55336
3872	15055	55330
3873	15059	55326
3874	15062	55321
3875	15065	55315
3876	15069	55310
3877	15073	55307
3878	15078	55306
3879	15081	55301
3880	15085	55295
3881	15088	55289
3882	15092	55287
3883	15096	55281
3884	15099	55275
3885	15103	55273
3886	15107	55268
3887	15111	55264
3888	15115	55261
3889	15120	55261
3890	15124	55258
3891	15131	55266
3892	15136	55267
3893	15140	55260
3894	15143	55254
3895	15147	55250
3896	15150	55246
3897	15154	55240
3898	15156	55232
3899	15160	55228
3900	15165	55227
3901	15169	55223
3902	15174	55225
3903	15179	55223
3904	15182	55217
3905	15185	55210
3906	15189	55204
3907	15192	55199
3908	15195	55193
3909	15199	55187
3910	15202	55180
3911	15206	55178
3912	15210	55174
3913	15213	55166
3914	15217	55162
3915	15220	55157
3916	15224	55153
3917	15228	55151
3918	15232	55146
3919	15235	55140
3920	15239	55135
3921	15243	55132
3922	15247	55128
3923	15250	55123
3924	15254	55120
3925	15259	55117
3926	15262	55110
3927	15266	55109
3928	15271	55107
3929	15274	55100
3930	15277	55093
3931	15280	55087
3932	15283	55080
3933	15286	55074
3934	15290	55069
3935	15293	55062
3936	15296	55056
3937	15301	55056
3938	15305	55052
3939	15309	55048
3940	15313	55045
3941	15317	55042
3942	15321	55037
3943	15324	55031
3944	15328	55027
3945	15332	55022
3946	15337	55024
3947	15341	55019
3948	15344	55014
3949	15349	55012
3950	15353	55008
3951	15357	55005
3952	15361	55001
3953	15364	54996
3954	15368	54991
3955	15371	54986
3956	15375	54982
3957	15379	54977
3958	15382	54971
3959	15386	54967
3960	15391	54967
3961	15395	54965
3962	15399	54961
3963	15403	54957
3964	15407	54952
3965	15410	54947
3966	15413	54941
3967	15417	54937
3968	15421	54933
3969	15427	54934
3970	15432	54937
3971	15436	54932
3972	15439	54926
3973	15442	54920
3974	15447	54917
3975	15451	54914
3976	15454	54908
3977	15457	54903
3978	15461	54897
3979	15465	54892
3980	15468	54886
3981	15472	54884
3982	15477	54882
3983	15481	54881
3984	15485	54876
3985	15488	54871
3986	15493	54869
3987	15498	54871
3988	15501	54864
3989	15505	54858
3990	15508	54853
3991	15512	54848
3992	15515	54840
3993	15518	54834
3994	15521	54828
3995	15524	54823
3996	15529	54820
3997	15532	54813
3998	15536	54809
3999	15539	54803
4000	15543	54799
4001	15547	54797
4002	15552	54797
4003	15555	54791
4004	15560	54788
4005	15563	54783
4006	15568	54782
4007	15572	54779
4008	15575	54773
4009	15578	54766
4010	15582	54760
4011	15585	54756
4012	15588	54749
4013	15592	54743
4014	15595	54738
4015	15598	54731
4016	15602	54727
4017	15606	54723
4018	15610	54721
4019	15615	54719
4020	15619	54716
4021	15622	54709
4022	15626	54706
4023	15629	54701
4024	15633	54697
4025	15637	54691
4026	15640	54684
4027	15643	54677
4028	15645	54669
4029	15648	54662
4030	15652	54656
4031	15655	54651
4032	15660	54651
4033	15665	54650
4034	15669	54645
4035	15673	54642
4036	15676	54637
4037	15680	54633
4038	15683	54627
4039	15687	54622
4040	15691	54619
4041	15694	54613
4042	15698	54609
4043	15701	54602
4044	15705	54597
4045	15708	54592
4046	15712	54587
4047	15715	54581
4048	15718	54575
4049	15722	54569
4050	15725	54563
4051	15729	54559
4052	15733	54555
4053	15736	54550
4054	15740	54546
4055	15745	54546
4056	15749	54543
4057	15754	54542
4058	15757	54534
4059	15760	54528
4060	15763	54523
4061	15767	54517
4062	15770	54511
4063	15773	54505
4064	15778	54504
4065	15782	54501
4066	15786	54498
4067	15791	54499
4068	15794	54492
4069	15798	54487
4070	15803	54485
4071	15806	54480
4072	15809	54474
4073	15813	54470
4074	15816	54464
4075	15820	54458
4076	15822	54450
4077	15825	54443
4078	15829	54437
4079	15832	54432
4080	15837	54433
4081	15841	54427
4082	15844	54419
4083	15847	54414
4084	15850	54408
4085	15854	54405
4086	15858	54399
4087	15861	54394
4088	15865	54389
4089	15869	54386
4090	15872	54379
4091	15875	54374
4092	15879	54368
4093	15882	54361
4094	15886	54357
4095	15890	54354
4096	15893	54349
4097	15896	54342
4098	15900	54338
4099	15903	54332
4100	15906	54325
4101	15910	54320
4102	15914	54316
4103	15917	54310
4104	15921	54305
4105	15924	54299
4106	15928	54297
4107	15931	54290
4108	15935	54286
4109	15938	54280
4110	15942	54278
4111	15946	54273
4112	15949	54267
4113	15953	54261
4114	15956	54255
4115	15960	54252
4116	15964	54247
4117	15967	54241
4118	15970	54236
4119	15973	54229
4120	15977	54224
4121	15980	54218
4122	15983	54211
4123	15986	54204
4124	15990	54199
4125	15994	54196
4126	15998	54193
4127	16001	54187
4128	16005	54182
4129	16009	54178
4130	16013	54177
4131	16017	54172
4132	16021	54168
4133	16024	54162
4134	16027	54156
4135	16030	54149
4136	16033	54143
4137	16036	54136
4138	16040	54132
4139	16043	54126
4140	16048	54124
4141	16052	54121
4142	16055	54113
4143	16058	54109
4144	16062	54105
4145	16066	54100
4146	16070	54099
4147	16074	54093
4148	16077	54088
4149	16080	54082
4150	16084	54077
4151	16089	54077
4152	16093	54074
4153	16097	54071
4154	16102	54069
4155	16105	54064
4156	16109	54061
4157	16114	54058
4158	16117	54053
4159	16122	54054
4160	16127	54051
4161	16131	54048
4162	16134	54041
4163	16137	54035
4164	16140	54030
4165	16144	54024
4166	16147	54019
4167	16151	54015
4168	16155	54011
4169	16158	54006
4170	16162	54002
4171	16166	53998
4172	16170	53994
4173	16175	53993
4174	16178	53989
4175	16183	53986
4176	16187	53984
4177	16191	53981
4178	16195	53976
4179	16199	53972
4180	16202	53966
4181	16205	53961
4182	16209	53956
4183	16212	53950
4184	16216	53946
4185	16220	53942
4186	16223	53936
4187	16227	53933
4188	16231	53930
4189	16235	53925
4190	16240	53924
4191	16244	53923
4192	16250	53924
4193	16253	53919
4194	16257	53914
4195	16260	53909
4196	16264	53904
4197	16268	53900
4198	16271	53893
4199	16274	53888
4200	16278	53884
4201	16282	53881
4202	16287	53879
4203	16290	53875
4204	16294	53871
4205	16297	53865
4206	16301	53859
4207	16304	53854
4208	16309	53852
4209	16313	53848
4210	16316	53844
4211	16320	53838
4212	16323	53832
4213	16326	53827
4214	16329	53820
4215	16333	53817
4216	16337	53812
4217	16341	53807
4218	16344	53803
4219	16348	53799
4220	16352	53795
4221	16356	53793
4222	16360	53788
4223	16363	53783
4224	16367	53778
4225	16370	53772
4226	16373	53765
4227	16376	53758
4228	16379	53751
4229	16382	53744
4230	16385	53737
4231	16388	53731
4232	16391	53724
4233	16394	53719
4234	16398	53713
4235	16402	53709
4236	16405	53703
4237	16408	53696
4238	16413	53697
4239	16418	53696
4240	16421	53691
4241	16426	53689
4242	16429	53682
4243	16432	53676
4244	16435	53670
4245	16438	53664
4246	16441	53657
4247	16445	53651
4248	16448	53646
4249	16453	53645
4250	16456	53639
4251	16459	53633
4252	16462	53627
4253	16466	53621
4254	16469	53617
4255	16473	53611
4256	16477	53608
4257	16480	53603
4258	16484	53598
4259	16487	53592
4260	16492	53591
4261	16495	53583
4262	16497	53576
4263	16500	53569
4264	16504	53563
4265	16508	53560
4266	16511	53554
4267	16515	53551
4268	16519	53546
4269	16522	53540
4270	16525	53535
4271	16528	53528
4272	16532	53523
4273	16535	53518
4274	16538	53512
4275	16542	53506
4276	16545	53501
4277	16549	53497
4278	16553	53492
4279	16556	53487
4280	16560	53483
4281	16563	53477
4282	16567	53472
4283	16570	53467
4284	16573	53460
4285	16577	53455
4286	16581	53453
4287	16585	53448
4288	16588	53443
4289	16591	53437
4290	16594	53431
4291	16597	53424
4292	16600	53418
4293	16603	53411
4294	16608	53410
4295	16612	53405
4296	16616	53402
4297	16621	53402
4298	16625	53398
4299	16629	53396
4300	16632	53390
4301	16636	53386
4302	16640	53382
4303	16643	53376
4304	16647	53371
4305	16650	53366
4306	16654	53361
4307	16657	53355
4308	16660	53350
4309	16664	53346
4310	16671	53353
4311	16675	53348
4312	16679	53346
4313	16683	53341
4314	16688	53342
4315	16692	53337
4316	16695	53331
4317	16698	53324
4318	16702	53320
4319	16705	53314
4320	16708	53309
4321	16713	53306
4322	16717	53303
4323	16723	53305
4324	16726	53301
4325	16730	53296
4326	16733	53290
4327	16737	53286
4328	16740	53280
4329	16744	53277
4330	16748	53273
4331	16751	53268
4332	16757	53268
4333	16761	53266
4334	16766	53266
4335	16770	53261
4336	16773	53255
4337	16777	53251
4338	16780	53247
4339	16784	53243
4340	16788	53238
4341	16792	53234
4342	16795	53228
4343	16798	53222
4344	16801	53215
4345	16805	53210
4346	16809	53208
4347	16814	53207
4348	16817	53203
4349	16822	53203
4350	16826	53197
4351	16830	53194
4352	16833	53189
4353	16837	53183
4354	16840	53176
4355	16843	53171
4356	16847	53168
4357	16852	53167
4358	16857	53167
4359	16860	53162
4360	16865	53159
4361	16870	53159
4362	16873	53154
4363	16877	53149
4364	16881	53145
4365	16884	53140
4366	16887	53134
4367	16891	53130
4368	16896	53130
4369	16900	53125
4370	16904	53121
4371	16907	53116
4372	16911	53111
4373	16914	53106
4374	16918	53101
4375	16921	53095
4376	16924	53089
4377	16928	53086
4378	16933	53085
4379	16937	53080
4380	16939	53074
4381	16942	53067
4382	16946	53061
4383	16950	53058
4384	16954	53056
4385	16959	53056
4386	16964	53054
4387	16968	53051
4388	16971	53046
4389	16975	53040
4390	16978	53035
4391	16981	53029
4392	16984	53023
4393	16987	53016
4394	16990	53010
4395	16994	53004
4396	16997	52998
4397	17001	52993
4398	17004	52989
4399	17009	52987
4400	17012	52981
4401	17015	52975
4402	17020	52974
4403	17023	52969
4404	17027	52965
4405	17031	52961
4406	17035	52959
4407	17040	52957
4408	17045	52956
4409	17049	52952
4410	17052	52947
4411	17056	52942
4412	17060	52939
4413	17063	52934
4414	17067	52930
4415	17072	52929
4416	17075	52925
4417	17080	52924
4418	17084	52920
4419	17088	52916
4420	17091	52911
4421	17095	52905
4422	17099	52903
4423	17103	52899
4424	17107	52895
4425	17111	52893
4426	17115	52890
4427	17119	52884
4428	17123	52881
4429	17126	52874
4430	17129	52868
4431	17132	52863
4432	17136	52858
4433	17139	52853
4434	17144	52850
4435	17147	52845
4436	17150	52840
4437	17154	52835
4438	17157	52830
4439	17161	52826
4440	17165	52823
4441	17170	52822
4442	17173	52816
4443	17178	52814
4444	17182	52810
4445	17186	52807
4446	17189	52801
4447	17193	52797
4448	17197	52794
4449	17201	52792
4450	17207	52794
4451	17211	52791
4452	17215	52788
4453	17220	52786
4454	17223	52779
4455	17226	52774
4456	17230	52770
4457	17234	52765
4458	17239	52764
4459	17242	52760
4460	17246	52757
4461	17251	52757
4462	17256	52754
4463	17259	52749
4464	17262	52743
4465	17267	52740
4466	17270	52736
4467	17275	52734
4468	17278	52728
4469	17281	52722
4470	17285	52718
4471	17289	52714
4472	17294	52714
4473	17298	52712
4474	17301	52705
4475	17305	52700
4476	17308	52693
4477	17311	52688
4478	17315	52685
4479	17318	52679
4480	17322	52674
4481	17326	52671
4482	17331	52670
4483	17336	52670
4484	17340	52666
4485	17344	52663
4486	17348	52659
4487	17353	52658
4488	17356	52654
4489	17360	52648
4490	17363	52644
4491	17367	52638
4492	17371	52635
4493	17373	52628
4494	17376	52621
4495	17379	52615
4496	17383	52610
4497	17386	52605
4498	17390	52599
4499	17393	52594
4500	17397	52589
4501	17401	52587
4502	17405	52582
4503	17408	52577
4504	17411	52571
4505	17415	52567
4506	17418	52561
4507	17422	52556
4508	17425	52551
4509	17428	52545
4510	17432	52540
4511	17436	52536
4512	17439	52531
4513	17443	52527
4514	17447	52524
4515	17452	52523
4516	17456	52520
4517	17460	52516
4518	17463	52510
4519	17467	52505
4520	17470	52499
4521	17473	52492
4522	17476	52488
4523	17480	52482
4524	17483	52478
4525	17487	52473
4526	17490	52466
4527	17493	52461
4528	17497	52458
4529	17503	52461
4530	17507	52456
4531	17510	52451
4532	17513	52445
4533	17518	52442
4534	17521	52436
4535	17524	52430
4536	17527	52423
4537	17530	52417
4538	17534	52414
4539	17537	52407
4540	17540	52400
4541	17543	52394
4542	17547	52390
4543	17550	52384
4544	17554	52380
4545	17557	52375
4546	17561	52370
4547	17564	52366
4548	17568	52360
4549	17571	52355
4550	17575	52350
4551	17579	52348
4552	17582	52341
4553	17586	52338
4554	17589	52333
4555	17593	52328
4556	17597	52324
4557	17601	52320
4558	17606	52320
4559	17610	52316
4560	17614	52314
4561	17618	52311
4562	17621	52305
4563	17625	52300
4564	17628	52294
4565	17632	52290
4566	17635	52285
4567	17638	52279
4568	17642	52275
4569	17645	52269
4570	17649	52264
4571	17652	52259
4572	17656	52254
4573	17660	52251
4574	17663	52244
4575	17666	52237
4576	17668	52230
4577	17672	52224
4578	17677	52224
4579	17680	52219
4580	17683	52213
4581	17688	52211
4582	17691	52205
4583	17694	52200
4584	17697	52194
4585	17701	52189
4586	17704	52183
4587	17708	52180
4588	17713	52177
4589	17717	52175
4590	17721	52171
4591	17727	52173
4592	17731	52170
4593	17734	52166
4594	17738	52160
4595	17741	52155
4596	17745	52150
4597	17748	52146
4598	17751	52139
4599	17754	52134
4600	17758	52128
4601	17761	52123
4602	17764	52117
4603	17768	52112
4604	17771	52106
4605	17775	52103
4606	17778	52097
4607	17783	52095
4608	17786	52091
4609	17791	52089
4610	17794	52083
4611	17797	52077
4612	17802	52076
4613	17807	52075
4614	17811	52072
4615	17815	52068
4616	17818	52063
4617	17821	52057
4618	17825	52052
4619	17829	52050
4620	17834	52048
4621	17837	52042
4622	17840	52036
4623	17843	52030
4624	17847	52025
4625	17850	52020
4626	17854	52016
4627	17859	52016
4628	17864	52014
4629	17868	52010
4630	17871	52006
4631	17874	51999
4632	17877	51993
4633	17881	51988
4634	17884	51983
4635	17887	51977
4636	17891	51972
4637	17895	51970
4638	17898	51963
4639	17901	51957
4640	17905	51952
4641	17908	51947
4642	17911	51941
4643	17916	51939
4644	17919	51934
4645	17923	51929
4646	17926	51925
4647	17930	51921
4648	17935	51921
4649	17940	51919
4650	17944	51915
4651	17947	51910
4652	17951	51904
4653	17954	51900
4654	17957	51893
4655	17961	51888
4656	17964	51882
4657	17968	51879
4658	17972	51875
4659	17975	51870
4660	17979	51866
4661	17982	51861
4662	17986	51856
4663	17989	51851
4664	17995	51852
4665	17998	51847
4666	18002	51842
4667	18005	51838
4668	18009	51834
4669	18013	51830
4670	18017	51826
4671	18021	51823
4672	18025	51819
4673	18028	51814
4674	18032	51810
4675	18036	51807
4676	18040	51803
4677	18043	51797
4678	18048	51795
4679	18051	51789
4680	18054	51783
4681	18058	51778
4682	18062	51776
4683	18065	51771
4684	18069	51765
4685	18072	51761
4686	18076	51757
4687	18080	51752
4688	18083	51747
4689	18086	51740
4690	18089	51735
4691	18093	51730
4692	18096	51726
4693	18100	51721
4694	18104	51718
4695	18107	51713
4696	18112	51710
4697	18117	51709
4698	18121	51706
4699	18127	51709
4700	18130	51703
4701	18134	51699
4702	18138	51696
4703	18142	51694
4704	18146	51688
4705	18149	51684
4706	18153	51679
4707	18156	51673
4708	18159	51668
4709	18163	51663
4710	18166	51658
4711	18170	51654
4712	18174	51649
4713	18177	51643
4714	18180	51637
4715	18184	51634
4716	18187	51629
4717	18191	51624
4718	18194	51618
4719	18198	51614
4720	18201	51609
4721	18205	51604
4722	18208	51598
4723	18212	51595
4724	18215	51590
4725	18220	51588
4726	18223	51583
4727	18227	51577
4728	18230	51573
4729	18235	51570
4730	18239	51567
4731	18242	51562
4732	18245	51557
4733	18249	51553
4734	18253	51550
4735	18258	51547
4736	18261	51543
4737	18264	51536
4738	18268	51531
4739	18271	51526
4740	18276	51525
4741	18280	51522
4742	18284	51519
4743	18289	51519
4744	18293	51514
4745	18297	51511
4746	18301	51508
4747	18305	51503
4748	18309	51502
4749	18313	51497
4750	18316	51492
4751	18320	51488
4752	18325	51487
4753	18329	51484
4754	18335	51486
4755	18339	51483
4756	18343	51478
4757	18347	51475
4758	18351	51473
4759	18355	51468
4760	18359	51464
4761	18362	51459
4762	18366	51455
4763	18369	51450
4764	18375	51450
4765	18378	51445
4766	18381	51440
4767	18385	51434
4768	18388	51429
4769	18392	51424
4770	18396	51421
4771	18400	51419
4772	18404	51414
4773	18406	51407
4774	18409	51401
4775	18414	51399
4776	18418	51396
4777	18422	51392
4778	18426	51389
4779	18430	51385
4780	18434	51381
4781	18437	51375
4782	18441	51373
4783	18445	51369
4784	18448	51364
4785	18453	51361
4786	18456	51355
4787	18461	51355
4788	18465	51352
4789	18469	51349
4790	18474	51346
4791	18477	51340
4792	18481	51337
4793	18485	51334
4794	18489	51331
4795	18493	51328
4796	18498	51325
4797	18504	51327
4798	18509	51327
4799	18512	51321
4800	18516	51317
4801	18520	51313
4802	18525	51313
4803	18531	51316
4804	18535	51312
4805	18539	51308
4806	18543	51305
4807	18546	51300
4808	18549	51294
4809	18553	51290
4810	18557	51286
4811	18560	51279
4812	18563	51274
4813	18567	51270
4814	18571	51268
4815	18575	51264
4816	18578	51257
4817	18582	51253
4818	18585	51248
4819	18588	51242
4820	18591	51236
4821	18595	51231
4822	18598	51226
4823	18602	51221
4824	18605	51217
4825	18609	51212
4826	18613	51209
4827	18618	51208
4828	18622	51206
4829	18626	51202
4830	18630	51198
4831	18634	51195
4832	18638	51190
4833	18641	51184
4834	18645	51180
4835	18648	51175
4836	18651	51169
4837	18654	51164
4838	18658	51160
4839	18661	51154
4840	18665	51149
4841	18668	51144
4842	18672	51138
4843	18675	51134
4844	18681	51137
4845	18686	51135
4846	18691	51133
4847	18695	51132
4848	18699	51128
4849	18703	51123
4850	18706	51119
4851	18710	51114
4852	18714	51111
4853	18717	51106
4854	18721	51101
4855	18724	51096
4856	18728	51091
4857	18732	51087
4858	18735	51083
4859	18739	51078
4860	18742	51072
4861	18746	51067
4862	18749	51063
4863	18753	51059
4864	18756	51054
4865	18760	51050
4866	18763	51044
4867	18767	51040
4868	18771	51036
4869	18775	51031
4870	18779	51028
4871	18782	51023
4872	18786	51018
4873	18789	51013
4874	18792	51007
4875	18796	51003
4876	18799	50998
4877	18802	50993
4878	18806	50988
4879	18811	50988
4880	18816	50985
4881	18819	50980
4882	18823	50976
4883	18827	50973
4884	18831	50970
4885	18836	50969
4886	18842	50970
4887	18846	50967
4888	18850	50963
4889	18853	50958
4890	18857	50954
4891	18860	50948
4892	18863	50943
4893	18866	50937
4894	18870	50932
4895	18874	50928
4896	18878	50926
4897	18882	50922
4898	18885	50917
4899	18889	50914
4900	18892	50907
4901	18896	50902
4902	18899	50895
4903	18902	50891
4904	18906	50887
4905	18910	50882
4906	18912	50876
4907	18916	50871
4908	18919	50866
4909	18923	50862
4910	18928	50860
4911	18931	50855
4912	18937	50856
4913	18939	50849
4914	18942	50842
4915	18945	50836
4916	18949	50832
4917	18952	50827
4918	18956	50822
4919	18959	50818
4920	18962	50812
4921	18966	50806
4922	18970	50802
4923	18973	50797
4924	18976	50790
4925	18979	50786
4926	18983	50781
4927	18986	50776
4928	18989	50770
4929	18992	50764
4930	18995	50758
4931	18999	50752
4932	19002	50748
4933	19006	50744
4934	19009	50738
4935	19013	50733
4936	19016	50729
4937	19020	50725
4938	19024	50722
4939	19029	50720
4940	19033	50717
4941	19036	50712
4942	19041	50710
4943	19046	50708
4944	19049	50704
4945	19053	50699
4946	19056	50694
4947	19060	50690
4948	19064	50686
4949	19067	50681
4950	19071	50678
4951	19076	50676
4952	19080	50673
4953	19085	50671
4954	19090	50670
4955	19093	50664
4956	19097	50661
4957	19100	50656
4958	19104	50651
4959	19109	50651
4960	19113	50646
4961	19116	50642
4962	19120	50638
4963	19123	50633
4964	19127	50628
4965	19130	50623
4966	19134	50618
4967	19137	50614
4968	19141	50610
4969	19146	50607
4970	19149	50602
4971	19153	50600
4972	19157	50595
4973	19160	50590
4974	19165	50587
4975	19168	50583
4976	19172	50579
4977	19176	50575
4978	19180	50571
4979	19183	50566
4980	19186	50561
4981	19191	50560
